"month","day","mean.ETPI_ft","SE.ETPI_ft","sd.ETPI_ft","N.val","UCI","LCI","DOY"
5,23,0.0182352941176471,0.000334269159239849,0.00137822705093231,17,0.0175801386043945,0.0188904496308996,144
5,24,0.0176960784313725,0.00063323581778254,0.00261089816264179,17,0.016454959034798,0.0189371978279471,145
5,25,0.0163725490196078,0.000514997583074772,0.00212338943195509,17,0.0153631723046561,0.0173819257345596,146
5,26,0.0167156862745098,0.000747649462875963,0.0030826377063739,17,0.0152503202542122,0.0181810522948074,147
5,27,0.0175980392156863,0.000489276097492087,0.00201733703004988,17,0.0166390756861055,0.0185570027452671,148
5,28,0.0161764705882353,0.000505579689821967,0.00208455846330299,17,0.0151855526048693,0.0171673885716013,149
5,29,0.0166666666666667,0.000422749713496577,0.00174304172194599,17,0.0158380924537387,0.0174952408795946,150
5,30,0.0147549019607843,0.000514121984397133,0.00211977924612153,17,0.0137472413877057,0.015762562533863,151
5,31,0.016078431372549,0.000826456632357224,0.0034075679902011,17,0.0144586061383446,0.0176982566067534,152
6,1,0.0166176470588235,0.000698206839864907,0.00287878054929173,17,0.0152491867989288,0.0179861073187183,153
6,2,0.0141176470588235,0.000582591388431603,0.00240208583107875,17,0.0129757889197944,0.0152595051978527,154
6,3,0.0115196078431373,0.00130835068935512,0.00539446808756085,17,0.00895528761285306,0.0140839280734214,155
6,4,0.0142156862745098,0.000861860341790061,0.00355354122373136,17,0.0125264710448979,0.0159049015041217,156
6,5,0.0173039215686275,0.000449272126956455,0.00185239643408737,17,0.0164233643805351,0.0181844787567198,157
6,6,0.016078431372549,0.000415222410443564,0.00171200585638238,17,0.0152646104025057,0.0168922523425923,158
6,7,0.0150490196078431,0.000481853020866115,0.00198673090105394,17,0.0141046050411037,0.0159934341745826,159
6,8,0.0147058823529412,0.000519931456754814,0.00214373231428136,17,0.0136868354232723,0.0157249292826101,160
6,9,0.0155392156862745,0.000642886129833529,0.00265068741854819,17,0.0142791820256405,0.0167992493469086,161
6,10,0.0144607843137255,0.000974399577543344,0.00401755237976843,17,0.0125509962351895,0.0163705723922615,162
6,11,0.0125490196078431,0.00133584052768927,0.00550781159464369,17,0.00993082028448319,0.0151672189312031,163
6,12,0.0105882352941176,0.00144472768420457,0.00595676484222946,17,0.00775662106560873,0.0134198495226266,164
6,13,0.0127941176470588,0.00159134514588066,0.00656128412327993,17,0.00967513847416008,0.0159130968199576,165
6,14,0.0140686274509804,0.000836032250039732,0.00344704927333661,17,0.0124300343509885,0.0157072205509723,166
6,15,0.0134803921568627,0.000875861195353218,0.00361126822182106,17,0.0117637357585142,0.0151970485552113,167
6,16,0.0123529411764706,0.00110294117647059,0.00454754296943124,17,0.010191216193522,0.0145146661594192,168
6,17,0.012843137254902,0.00135780774357495,0.00559838474604112,17,0.0101818829795655,0.0155043915302385,169
6,18,0.0141145833333333,0.00130541241088784,0.00522164964355136,16,0.0115560220230216,0.0166731446436451,170
6,19,0.0149479166666667,0.000942406144015295,0.00376962457606118,16,0.0131008345655874,0.0167949987677459,171
6,20,0.0146078431372549,0.000515871695584539,0.00212699349016153,17,0.0135967531932656,0.0156189330812442,172
6,21,0.015,0.00116439688500962,0.00450968974401805,15,0.0127178240416705,0.0172821759583295,173
6,22,0.0123333333333333,0.00102611405453295,0.00397412264451549,15,0.0103221867424184,0.0143444799242483,174
6,23,0.01375,0.00109184688927964,0.00436738755711857,16,0.0116100194203798,0.0158899805796202,175
6,24,0.0137254901960784,0.000732634077335055,0.00302072768577937,17,0.012289553790655,0.0151614266015019,176
6,25,0.0117156862745098,0.000849928474725476,0.00350434487551325,17,0.0100498570746128,0.0133815154744068,177
6,26,0.0126960784313726,0.000876718118750977,0.00361480140750308,17,0.0109777424940269,0.0144144143687182,178
6,27,0.0166666666666667,0.000515289118667369,0.00212459146399699,17,0.0156567185524532,0.0176766147808801,179
6,28,0.0148039215686275,0.000853103151174368,0.00351743440183919,17,0.0131318701172281,0.0164759730200268,180
6,29,0.0126470588235294,0.000855213055018034,0.00352613375824652,17,0.0109708720365856,0.0143232456104732,181
6,30,0.0111274509803922,0.00105733601030015,0.00435950805223667,17,0.0090551104806466,0.0131997914801377,182
7,1,0.0143627450980392,0.000864991227206926,0.0035664501950068,17,0.0126673934457705,0.0160580967503079,183
7,2,0.0145098039215686,0.000627278622160281,0.00258633601585875,17,0.0132803604138626,0.0157392474292747,184
7,3,0.0156862745098039,0.000392922047595132,0.0016200591048687,17,0.0149161614477857,0.0164563875718221,185
7,4,0.0162254901960784,0.000659263610603567,0.00271821350164458,17,0.0149333572629776,0.0175176231291793,186
7,5,0.0131372549019608,0.000751256476666378,0.00309750980522484,17,0.0116648192645422,0.0146096905393793,187
7,6,0.0117156862745098,0.00114214108379238,0.00470916832783341,17,0.0094771308850132,0.0139542416640064,188
7,7,0.0129411764705882,0.000860814182786076,0.00354922779965674,17,0.0112540116749462,0.0146283412662302,189
7,8,0.0129411764705882,0.000845854604251833,0.00348754787724533,17,0.0112833319100973,0.0145990210310792,190
7,9,0.0151960784313725,0.000425934980318205,0.00175617491349734,17,0.0143612612101931,0.016030895652552,191
7,10,0.0136764705882353,0.000707607844767257,0.00291754188549107,17,0.0122895846973135,0.0150633564791571,192
7,11,0.0115196078431373,0.00109597473114271,0.00451881957950933,17,0.00937153684213157,0.0136676788441429,193
7,12,0.0125,0.000945297096846906,0.00389755977788952,17,0.0106472517354898,0.0143527482645102,194
7,13,0.0127083333333333,0.000426956281914983,0.00170782512765993,16,0.0118715143978068,0.0135451522688598,195
7,14,0.0141666666666667,0.000504608392349582,0.00201843356939833,16,0.0131776523913648,0.0151556809419685,196
7,15,0.0141666666666667,0.000487102164354172,0.00194840865741669,16,0.013211963967741,0.0151213693655924,197
7,16,0.0141666666666667,0.00105134393709864,0.00420537574839457,16,0.0121060704145888,0.0162272629187445,198
7,17,0.0118229166666667,0.00115424626179614,0.00461698504718457,16,0.00956063556425624,0.0140851977690771,199
7,18,0.0136764705882353,0.000884053372395658,0.0036450454330708,17,0.0119437578179286,0.015409183358542,200
7,19,0.0141176470588235,0.000825547538877416,0.00340381970176029,17,0.0124996036150981,0.0157356905025489,201
7,20,0.0123039215686275,0.000813267648188091,0.00335318841537716,17,0.0107099462683872,0.0138978968688677,202
7,21,0.0154901960784314,0.000580784098581999,0.00239463418413272,17,0.0143518801624171,0.0166285119944457,203
7,22,0.0117156862745098,0.000660629018232527,0.0027238432215208,17,0.010420877191632,0.0130104953573876,204
7,23,0.0140196078431373,0.000840153750049148,0.00346404265321141,17,0.0123729367515647,0.0156662789347098,205
7,24,0.0150980392156863,0.000808080466756595,0.00333180111843586,17,0.013514230604233,0.0166818478271395,206
7,25,0.0155392156862745,0.000827001608764852,0.00340981498549322,17,0.0139183223179387,0.0171601090546103,207
7,26,0.0124019607843137,0.00108578708006552,0.00447681481804113,17,0.0102738572125064,0.0145300643561211,208
7,27,0.0143137254901961,0.000812343795057674,0.0033493792713379,17,0.0127215609088185,0.0159058900715737,209
7,28,0.0120588235294118,0.00100070861091145,0.00412602730325304,17,0.0100974706930062,0.0140201763658173,210
7,29,0.0150490196078431,0.000737333772377026,0.00304010502484561,17,0.0136038719693991,0.0164941672462872,211
7,30,0.0146078431372549,0.000848867610811222,0.00349997082154037,17,0.0129440931924223,0.0162715930820875,212
7,31,0.0151470588235294,0.000715417623496393,0.002949742428104,17,0.0137448660475712,0.0165492515994876,213
8,1,0.0147058823529412,0.000571399177787979,0.00235593916441092,17,0.0135859605436809,0.0158258041622014,214
8,2,0.0128921568627451,0.00059407841389906,0.00244944805040523,17,0.0117277845675103,0.0140565291579799,215
8,3,0.0108333333333333,0.00101560536054415,0.00418744817546704,17,0.00884278340416098,0.0128238832625057,216
8,4,0.0109313725490196,0.000971621306025235,0.00400609727284263,17,0.00902702978259838,0.0128357153154408,217
8,5,0.0121078431372549,0.00091543379396976,0.00377443022579723,17,0.0103136258708433,0.0139020604036665,218
8,6,0.0136274509803922,0.00089804269414516,0.00370272488427475,17,0.0118673196432883,0.015387582317496,219
8,7,0.0113725490196078,0.000942433035771097,0.00388575095155574,17,0.00952541421165575,0.0132196838275599,220
8,8,0.0121078431372549,0.000953680218546261,0.00393212427412837,17,0.0102386642561359,0.0139770220183739,221
8,9,0.0113235294117647,0.000773127955666054,0.00318768822332899,17,0.00980822646321816,0.0128388323603113,222
8,10,0.0118627450980392,0.000882523131734747,0.00363873608919325,17,0.0101330315443156,0.0135924586517628,223
8,11,0.0129901960784314,0.00111175670882762,0.00458389034048534,17,0.0108111929695585,0.0151691991873043,224
8,12,0.0141176470588235,0.000757824746751976,0.00312459147656535,17,0.0126323378485965,0.0156029562690506,225
8,13,0.0129901960784314,0.000875346638648459,0.00360914665017697,17,0.0112745481926922,0.0147058439641705,226
8,14,0.0127314814814815,0.00100787917074386,0.00427606917749795,18,0.0107560746060554,0.0147068883569075,227
8,15,0.0110648148148148,0.00100562496500498,0.00426650539251303,18,0.0090938261014507,0.0130358035281789,228
8,16,0.0122058823529412,0.000989995854344153,0.00408185747638454,17,0.0102655261335827,0.0141462385722997,229
8,17,0.0123039215686275,0.000641248796664271,0.00264393652094701,17,0.0110470970220358,0.0135607461152191,230
8,18,0.0129901960784314,0.000966817790358628,0.0039862918703749,17,0.0110952680297159,0.0148851241271469,231
8,19,0.0130208333333333,0.000573705265342302,0.00229482106136921,16,0.0118963916755214,0.0141452749911452,232
8,20,0.0122916666666667,0.000882245136842069,0.00352898054736828,16,0.0105624979729206,0.0140208353604127,233
8,21,0.0133854166666667,0.00070328573265726,0.00281314293062904,16,0.0120070019598176,0.0147638313735158,234
8,22,0.0129901960784314,0.000792694197490011,0.00326836190506554,17,0.0114365440005971,0.0145438481562657,235
8,23,0.0126960784313725,0.00057845214319637,0.00238501928576355,17,0.0115623330639277,0.0138298237988174,236
8,24,0.0107843137254902,0.000578192456474777,0.00238394856998085,17,0.00965107733466689,0.0119175501163135,237
8,25,0.0127450980392157,0.000755442892520708,0.00311477083998501,17,0.0112644571774983,0.014225738900933,238
8,26,0.0131862745098039,0.000700997531670348,0.0028902868663741,17,0.0118123445944786,0.0145602044251293,239
8,27,0.0128921568627451,0.000659263610603567,0.00271821350164458,17,0.0116000239296443,0.0141842897958459,240
8,28,0.01,0.000830263955193839,0.00342326598440729,17,0.0083727125501583,0.0116272874498417,241
8,29,0.0101470588235294,0.000704630221150248,0.0029052648288048,17,0.00876600896765643,0.0115281086794024,242
8,30,0.012843137254902,0.000614947024034038,0.00253549153425158,17,0.0116378632353952,0.0140484112744088,243
8,31,0.0125980392156863,0.000868975387315482,0.00358287730796375,17,0.0108948787530962,0.0143011996782764,244
9,1,0.012843137254902,0.000689331426981629,0.002842186284503,17,0.0114920724846064,0.0141942020251976,245
9,2,0.0116176470588235,0.000790797343377533,0.00326054097520341,17,0.0100677127467336,0.0131675813709134,246
9,3,0.0117647058823529,0.000811233782521341,0.00334480257240484,17,0.0101747168855689,0.013354694879137,247
9,4,0.0125,0.000857492925712544,0.00353553390593274,17,0.0108193447486055,0.0141806552513945,248
9,5,0.0131372549019608,0.000764729449108956,0.00315306029369663,17,0.0116384127237901,0.0146360970801315,249
9,6,0.0136274509803922,0.000692591723085529,0.00285562882971017,17,0.012269996147154,0.0149849058136303,250
9,7,0.0148039215686275,0.000323770706216248,0.00133494082021041,17,0.0141693426451945,0.0154385004920604,251
9,8,0.0130392156862745,0.000519931456754814,0.00214373231428136,17,0.0120201687566056,0.0140582626159434,252
9,9,0.0124509803921569,0.000400868314553827,0.00165282240286875,17,0.0116652929330881,0.0132366678512256,253
9,10,0.0127941176470588,0.000670108976200604,0.0027629300895496,17,0.0114807281879886,0.014107507106129,254
9,11,0.0125,0.000742610657232506,0.00306186217847897,17,0.0110445098572887,0.0139554901427113,255
9,12,0.0120588235294118,0.000549424308124017,0.00226533445567723,17,0.0109819716732579,0.0131356753855657,256
9,13,0.0137745098039216,0.000452602581191652,0.00186612824868037,17,0.0128874250454761,0.0146615945623671,257
9,14,0.011421568627451,0.000634183776124295,0.00261480669501353,17,0.0101785912666677,0.0126645459882342,258
9,15,0.011078431372549,0.000688241229514655,0.00283769128519389,17,0.00972950335002473,0.0124273593950733,259
9,16,0.00955882352941177,0.00072210391483609,0.00297731071354122,17,0.00814352586323765,0.0109741211955859,260
9,17,0.00958333333333333,0.000817524337326145,0.00346846201625013,18,0.00798101507568912,0.0111856515909775,261
9,18,0.0125,0.000680413817439772,0.00288675134594813,18,0.0111664134232346,0.0138335865767654,262
